txn_id,account_id,txn_date,txn_type,amount,channel
T004158,A00549,3/23/2024,Credit,287714.7,NEFT
T004159,A00542,1/10/2025,Debit,287608.84,UPI
T004160,A00630,1/7/2025,Credit,22547.31,ATM
T004161,A00850,7/26/2024,Credit,247699.02,ATM
T004162,A00495,9/7/2024,Credit,130137.85,ATM
T004163,A00009,11/14/2023,Debit,378110.11,UPI
T004164,A00850,6/1/2024,Debit,458729.62,IMPS
T004165,A00067,3/12/2025,Credit,430147.5,NEFT
T004166,A00032,5/6/2025,Credit,313385.42,UPI
T004167,A00054,11/7/2023,Credit,346058.5,Branch
T004168,A00315,2/24/2025,Debit,1896.53,Branch
T004169,A00767,11/13/2023,Debit,86932.83,Branch
T004170,A01063,12/9/2023,Debit,252877.59,UPI
T004171,A00651,9/26/2024,Debit,381789.33,UPI
T004172,A00687,3/5/2024,Credit,139181.99,ATM
T004173,A00350,12/17/2024,Debit,306871.68,UPI
T004174,A01172,7/10/2024,Credit,227226.94,UPI
T004175,A00881,9/16/2023,Debit,134884.25,NEFT
T004176,A00496,4/30/2024,Credit,160018.54,IMPS
T004177,A01139,10/23/2023,Debit,480462.07,NEFT
T004178,A00802,8/20/2024,Debit,56031.73,Branch
T004179,A00395,7/18/2024,Credit,353485.24,Branch
T004180,A00806,7/9/2024,Credit,415595.96,IMPS
T004181,A00106,1/31/2025,Debit,383482.93,IMPS
T004182,A01184,5/18/2024,Credit,268865.02,Branch
T004183,A00879,8/4/2025,Debit,446389.05,UPI
T004184,A00264,1/19/2024,Credit,67978.81,UPI
T004185,A00800,3/30/2024,Debit,245530.89,IMPS
T004186,A00356,6/22/2024,Credit,226811.02,Branch
T004187,A00826,2/11/2025,Debit,444144.17,NEFT
T004188,A00652,2/25/2024,Debit,10734.36,ATM
T004189,A01060,1/3/2025,Credit,483920.83,IMPS
T004190,A00325,4/26/2024,Credit,403041.44,Branch
T004191,A00896,10/21/2023,Debit,479931.78,UPI
T004192,A00474,11/3/2024,Debit,492561.14,IMPS
T004193,A00204,5/17/2025,Debit,394439.21,IMPS
T004194,A00259,11/4/2024,Credit,378803.72,NEFT
T004195,A01033,4/5/2024,Debit,419587.95,Branch
T004196,A00243,4/26/2024,Credit,410398.39,ATM
T004197,A01182,2/21/2024,Debit,387852.27,NEFT
T004198,A00803,6/15/2024,Credit,382856.74,UPI
T004199,A00533,11/4/2024,Debit,17653.88,Branch
T004200,A01133,7/17/2025,Debit,152602.93,UPI
T004201,A00326,12/4/2024,Debit,104211.47,ATM
T004202,A00661,7/20/2025,Credit,251988.01,ATM
T004203,A00418,2/23/2025,Debit,261406.45,ATM
T004204,A00191,11/3/2024,Credit,32596.38,NEFT
T004205,A00192,3/6/2024,Credit,246759.49,ATM
T004206,A00053,3/29/2024,Credit,274233.52,IMPS
T004207,A00896,5/30/2025,Debit,221649.41,NEFT
T004208,A00024,10/28/2024,Credit,373731.71,UPI
T004209,A00314,8/3/2025,Debit,480904.11,IMPS
T004210,A00057,6/12/2024,Debit,111300.1,IMPS
T004211,A01114,5/25/2025,Credit,117094.81,NEFT
T004212,A00162,12/24/2024,Debit,202411.02,UPI
T004213,A01172,10/10/2023,Credit,380514.37,IMPS
T004214,A00784,6/8/2024,Credit,224808.61,IMPS
T004215,A00052,2/11/2025,Debit,414717.11,UPI
T004216,A00268,3/28/2024,Debit,47237.12,NEFT
T004217,A00930,5/5/2025,Debit,358758.32,ATM
T004218,A00734,5/8/2025,Debit,302560.92,UPI
T004219,A00383,4/3/2025,Debit,311382.06,IMPS
T004220,A00491,11/18/2024,Debit,56447.27,UPI
T004221,A00455,9/16/2024,Debit,475761.8,NEFT
T004222,A00609,4/6/2025,Credit,96581.39,NEFT
T004223,A00397,3/10/2024,Debit,412969.74,NEFT
T004224,A01097,12/13/2023,Debit,436686.49,UPI
T004225,A00503,10/21/2024,Credit,484665.38,UPI
T004226,A00775,7/14/2024,Credit,93226.23,IMPS
T004227,A00534,8/15/2025,Debit,63945.37,NEFT
T004228,A00106,6/17/2025,Credit,66706.81,IMPS
T004229,A00564,8/16/2025,Debit,132327.24,NEFT
T004230,A00170,1/12/2024,Credit,83512.69,IMPS
T004231,A00295,3/2/2025,Credit,19855.66,Branch
T004232,A00048,12/9/2023,Debit,131056.84,IMPS
T004233,A01187,2/23/2025,Credit,327638.87,IMPS
T004234,A00212,2/16/2025,Debit,85275.81,NEFT
T004235,A00228,8/6/2024,Credit,434958.37,Branch
T004236,A00941,4/21/2024,Debit,447229.89,IMPS
T004237,A00252,10/11/2023,Credit,305645.43,Branch
T004238,A00220,4/25/2025,Debit,362108.17,NEFT
T004239,A00291,8/5/2024,Credit,178114.13,Branch
T004240,A00579,12/14/2023,Debit,230966.46,IMPS
T004241,A00537,1/9/2024,Debit,3760.67,UPI
T004242,A00370,3/25/2024,Debit,379005.16,UPI
T004243,A00191,12/23/2024,Debit,33235.75,NEFT
T004244,A00159,9/15/2024,Debit,28392.89,Branch
T004245,A01013,7/15/2025,Credit,345101.63,NEFT
T004246,A00741,9/14/2024,Debit,344764.58,NEFT
T004247,A00426,8/25/2024,Debit,419448.94,ATM
T004248,A00801,10/17/2023,Credit,136128.49,ATM
T004249,A00207,12/4/2024,Credit,282556.57,NEFT
T004250,A01006,5/30/2025,Debit,79864.56,IMPS
T004251,A00045,10/7/2024,Credit,185678.58,UPI
T004252,A00848,2/29/2024,Credit,390413.48,NEFT
T004253,A00151,10/3/2024,Credit,420110.33,ATM
T004254,A00997,6/29/2024,Debit,321658.95,IMPS
T004255,A00157,8/6/2024,Credit,29842.67,Branch
T004256,A00431,1/14/2025,Debit,241412.32,UPI
T004257,A00860,9/6/2024,Debit,308101.21,Branch
T004258,A00769,6/7/2024,Debit,49485.46,IMPS
T004259,A00643,7/2/2025,Credit,317182.46,NEFT
T004260,A00924,1/4/2024,Debit,72306.98,IMPS
T004261,A00330,11/7/2024,Debit,375351.36,Branch
T004262,A00369,12/7/2023,Credit,272038.67,NEFT
T004263,A00612,2/7/2025,Credit,232861.48,ATM
T004264,A00021,6/24/2024,Credit,293732.12,UPI
T004265,A00366,1/15/2024,Credit,367715.82,ATM
T004266,A01162,9/9/2025,Credit,237387.25,IMPS
T004267,A00065,10/10/2023,Debit,372229.96,UPI
T004268,A00241,4/8/2025,Debit,491483.49,IMPS
T004269,A00703,2/5/2024,Debit,432788.52,IMPS
T004270,A00711,2/3/2025,Credit,287210.69,IMPS
T004271,A00992,11/19/2023,Debit,102422.58,UPI
T004272,A01120,1/26/2024,Debit,88810.29,Branch
T004273,A00011,9/18/2024,Credit,39156.5,UPI
T004274,A00325,5/20/2024,Debit,248054.86,NEFT
T004275,A01069,10/1/2024,Credit,149343.8,ATM
T004276,A00522,3/14/2025,Credit,72162.12,Branch
T004277,A00250,7/17/2024,Credit,144877.34,IMPS
T004278,A00395,6/15/2024,Debit,132580.86,Branch
T004279,A00061,11/18/2024,Credit,445047.94,UPI
T004280,A01098,9/24/2023,Credit,322878.52,NEFT
T004281,A00048,12/30/2024,Debit,107071.06,NEFT
T004282,A01061,6/5/2024,Debit,209666.09,UPI
T004283,A01049,6/4/2025,Debit,54030.36,ATM
T004284,A00313,2/26/2025,Debit,414235.77,UPI
T004285,A00443,9/1/2024,Debit,25903.69,Branch
T004286,A00748,1/7/2025,Credit,96290.21,ATM
T004287,A00236,5/19/2025,Credit,191347.7,NEFT
T004288,A00445,2/21/2024,Credit,215867.42,IMPS
T004289,A00061,10/16/2024,Debit,343802.38,NEFT
T004290,A00671,9/2/2025,Debit,107634.6,ATM
T004291,A00284,2/9/2025,Credit,237498.08,UPI
T004292,A00451,10/2/2023,Debit,74739.71,UPI
T004293,A00171,7/7/2025,Credit,199738.21,UPI
T004294,A00260,4/27/2024,Credit,347259.84,NEFT
T004295,A00549,10/30/2024,Credit,85000.63,IMPS
T004296,A00561,12/19/2023,Debit,467131.63,IMPS
T004297,A00987,2/11/2025,Debit,75808.07,Branch
T004298,A00409,6/20/2024,Debit,17670.44,ATM
T004299,A00189,12/12/2024,Credit,297318.95,NEFT
T004300,A00714,5/27/2024,Debit,389738.45,NEFT
T004301,A01130,1/5/2025,Credit,118299.2,IMPS
T004302,A00603,3/10/2024,Credit,446641.93,Branch
T004303,A00957,2/13/2025,Debit,207110.88,IMPS
T004304,A01016,4/16/2025,Credit,67857.42,UPI
T004305,A00894,6/27/2025,Credit,285663.5,NEFT
T004306,A01050,12/16/2024,Credit,98377.28,ATM
T004307,A00820,6/10/2025,Debit,479222.25,Branch
T004308,A00396,12/31/2024,Credit,291737.86,NEFT
T004309,A00513,9/27/2024,Debit,5087.2,ATM
T004310,A00355,2/11/2024,Credit,232476.68,IMPS
T004311,A00406,9/1/2024,Credit,302497.11,ATM
T004312,A00576,2/4/2024,Credit,15109.53,UPI
T004313,A00805,10/19/2024,Credit,47980.27,UPI
T004314,A00211,5/30/2025,Debit,121773.17,Branch
T004315,A01196,7/22/2025,Debit,166835.82,Branch
T004316,A00639,5/23/2025,Credit,398990.87,UPI
T004317,A00340,3/15/2024,Credit,482851.85,ATM
T004318,A00422,11/25/2024,Debit,13095.83,NEFT
T004319,A01000,8/1/2025,Debit,230751.3,IMPS
T004320,A00888,6/9/2025,Debit,307706.44,Branch
T004321,A00914,3/4/2025,Debit,44828.67,UPI
T004322,A00868,11/29/2023,Credit,376342.36,UPI
T004323,A00557,11/21/2023,Debit,17400.18,UPI
T004324,A00653,9/24/2024,Debit,225790.35,IMPS
T004325,A00221,1/19/2024,Credit,80207.83,UPI
T004326,A00785,3/10/2024,Credit,54667.62,ATM
T004327,A00880,12/9/2023,Credit,270313.88,Branch
T004328,A00410,3/27/2025,Debit,190399.31,NEFT
T004329,A01162,4/8/2025,Debit,20724.1,NEFT
T004330,A00723,10/13/2024,Debit,254707.11,ATM
T004331,A00766,9/23/2023,Debit,442311.29,IMPS
T004332,A00132,3/1/2024,Debit,327577.48,IMPS
T004333,A00921,9/21/2024,Debit,247857.57,IMPS
T004334,A00343,10/14/2023,Credit,92900.37,IMPS
T004335,A00070,12/13/2024,Credit,12573.37,ATM
T004336,A01048,5/10/2025,Debit,411831.35,IMPS
T004337,A00519,3/4/2025,Credit,158175.06,UPI
T004338,A00840,4/27/2025,Credit,461032.46,IMPS
T004339,A00602,4/18/2024,Debit,386759.64,UPI
T004340,A01087,9/11/2024,Credit,371766.41,UPI
T004341,A00722,10/2/2023,Debit,396194.35,Branch
T004342,A00816,2/10/2024,Credit,499396.93,IMPS
T004343,A00062,10/15/2023,Credit,55568.57,UPI
T004344,A00235,5/1/2024,Debit,83675.22,ATM
T004345,A00369,2/10/2025,Credit,403890.77,ATM
T004346,A00661,5/13/2025,Credit,482210.08,ATM
T004347,A00880,8/3/2025,Debit,237033.1,UPI
T004348,A00381,1/26/2025,Debit,3243.7,UPI
T004349,A00733,2/10/2024,Debit,128491.98,ATM
T004350,A00503,11/8/2024,Debit,122514.72,ATM
T004351,A00149,3/12/2024,Debit,26991.41,Branch
T004352,A00441,10/23/2024,Debit,489187.55,NEFT
T004353,A00762,10/2/2023,Credit,412543.78,Branch
T004354,A00762,8/6/2025,Debit,379812.18,NEFT
T004355,A00298,3/24/2024,Credit,146638.57,UPI
T004356,A00644,7/6/2024,Credit,393280.59,IMPS
T004357,A00251,6/20/2025,Credit,451205.5,NEFT
T004358,A00020,12/26/2024,Debit,91915.2,Branch
T004359,A00653,11/21/2024,Credit,72197.92,UPI
T004360,A00023,5/8/2025,Debit,324008.1,UPI
T004361,A00674,7/7/2025,Debit,7796.84,UPI
T004362,A00438,7/31/2025,Debit,171226.38,IMPS
T004363,A00954,5/27/2024,Credit,107415.45,IMPS
T004364,A01163,6/3/2025,Debit,293897.81,Branch
T004365,A00659,7/11/2025,Debit,377688.87,IMPS
T004366,A00477,3/31/2025,Debit,71043.85,ATM
T004367,A01151,5/29/2024,Debit,366310.93,Branch
T004368,A00136,3/17/2025,Credit,468265.96,UPI
T004369,A00790,5/28/2025,Debit,365239.64,Branch
T004370,A00581,8/21/2025,Debit,291712.19,Branch
T004371,A00435,6/27/2024,Debit,152614.95,IMPS
T004372,A01080,11/11/2024,Debit,411664.09,IMPS
T004373,A00446,4/25/2025,Credit,398938.37,ATM
T004374,A00211,4/12/2025,Debit,237282.73,UPI
T004375,A01149,11/18/2023,Credit,90229.23,IMPS
T004376,A00570,5/1/2024,Debit,308550.33,ATM
T004377,A00154,2/7/2024,Credit,104201.24,NEFT
T004378,A01176,12/29/2023,Debit,91397.51,NEFT
T004379,A00864,5/3/2025,Debit,320812.24,Branch
T004380,A00892,12/3/2024,Credit,176625.81,NEFT
T004381,A00651,9/28/2023,Debit,47277.25,IMPS
T004382,A00656,3/3/2024,Credit,461482.33,Branch
T004383,A00406,10/31/2024,Debit,235215.35,UPI
T004384,A00404,1/27/2024,Credit,39543.51,ATM
T004385,A00102,9/20/2023,Credit,232862.78,Branch
T004386,A01012,10/25/2023,Debit,409188.76,NEFT
T004387,A01022,6/13/2024,Credit,360128.03,IMPS
T004388,A00096,12/25/2024,Credit,12150.81,NEFT
T004389,A00563,6/14/2024,Credit,485340.23,Branch
T004390,A00863,5/25/2025,Credit,67054.87,ATM
T004391,A00245,3/13/2025,Debit,474014.5,ATM
T004392,A00255,6/23/2025,Debit,413597.91,UPI
T004393,A00928,12/18/2024,Credit,179609.24,UPI
T004394,A00351,2/4/2025,Credit,270070.94,NEFT
T004395,A00670,3/28/2024,Credit,56062.18,Branch
T004396,A00785,10/23/2024,Debit,18623.99,NEFT
T004397,A00485,3/3/2024,Debit,52973.77,ATM
T004398,A01181,9/8/2025,Credit,287528.73,Branch
T004399,A00044,7/5/2024,Debit,55309.01,UPI
T004400,A00584,8/24/2024,Credit,477545.8,NEFT
T004401,A00037,6/16/2024,Debit,268558.33,ATM
T004402,A01180,9/20/2024,Debit,461101.46,ATM
T004403,A00010,1/26/2024,Debit,45550.31,ATM
T004404,A00946,8/17/2025,Debit,402731.06,ATM
T004405,A00583,11/29/2024,Debit,270292.25,NEFT
T004406,A00269,3/6/2024,Debit,202361.25,NEFT
T004407,A00825,9/20/2023,Debit,378748.29,IMPS
T004408,A00076,10/8/2023,Debit,142839.33,ATM
T004409,A01093,10/2/2023,Debit,303364.49,IMPS
T004410,A01081,12/10/2024,Debit,267976.73,NEFT
T004411,A00081,8/18/2024,Credit,206870.58,Branch
T004412,A00691,8/5/2024,Debit,239536.85,ATM
T004413,A00034,7/2/2025,Debit,214037.14,Branch
T004414,A00143,4/22/2024,Credit,439416.21,ATM
T004415,A00963,2/7/2025,Debit,490334.31,UPI
T004416,A00195,9/2/2024,Debit,337264.81,Branch
T004417,A00851,7/29/2024,Debit,63538.16,Branch
T004418,A00617,1/29/2024,Debit,231858.12,Branch
T004419,A00563,12/23/2024,Debit,499563.72,ATM
T004420,A00650,8/6/2024,Credit,453936.52,NEFT
T004421,A00709,6/1/2025,Debit,250149.92,NEFT
T004422,A00820,12/28/2024,Credit,134690.22,ATM
T004423,A00164,11/5/2023,Debit,228147.64,ATM
T004424,A01140,1/2/2025,Credit,11915.44,NEFT
T004425,A00642,10/27/2023,Debit,374625.8,ATM
T004426,A01012,7/12/2025,Debit,219217.17,NEFT
T004427,A00097,3/21/2025,Debit,328708.86,UPI
T004428,A00806,6/19/2024,Credit,488213.17,ATM
T004429,A00612,9/11/2025,Credit,488362.67,NEFT
T004430,A00931,4/16/2024,Credit,54856.78,IMPS
T004431,A01011,7/14/2024,Credit,16361.25,IMPS
T004432,A00249,7/5/2025,Credit,145858.8,Branch
T004433,A00766,10/30/2023,Credit,423200.75,NEFT
T004434,A00211,7/26/2024,Debit,65401.68,ATM
T004435,A00060,11/25/2024,Debit,218647.89,UPI
T004436,A00459,2/28/2025,Debit,21901.69,NEFT
T004437,A00098,12/2/2024,Credit,201891.59,UPI
T004438,A00022,5/15/2024,Credit,368514.83,Branch
T004439,A00285,4/1/2024,Debit,382069.24,ATM
T004440,A00216,3/3/2024,Debit,466651.65,NEFT
T004441,A00662,1/15/2024,Credit,384290.61,Branch
T004442,A00893,3/21/2025,Credit,471199.59,UPI
T004443,A00464,7/7/2025,Credit,100879.85,IMPS
T004444,A00349,6/9/2024,Credit,304003.93,NEFT
T004445,A00181,1/29/2025,Debit,365208.09,IMPS
T004446,A00392,10/4/2023,Credit,64015.99,NEFT
T004447,A00756,2/27/2025,Debit,98770.51,NEFT
T004448,A01101,10/22/2024,Credit,163085.08,Branch
T004449,A00011,11/28/2023,Credit,115307.57,ATM
T004450,A00108,6/21/2025,Debit,270212.19,UPI
T004451,A00532,1/20/2025,Debit,254979.77,ATM
T004452,A00089,4/10/2025,Debit,135282.47,Branch
T004453,A00227,11/6/2024,Credit,472280,ATM
T004454,A00099,10/24/2023,Credit,19632.44,ATM
T004455,A00624,2/1/2025,Debit,78944.4,IMPS
T004456,A00154,5/26/2025,Credit,112078.32,Branch
T004457,A00541,9/13/2025,Debit,482735.55,NEFT
T004458,A00675,11/2/2023,Credit,205168.19,IMPS
T004459,A00778,12/26/2023,Debit,137233.09,NEFT
T004460,A00553,4/8/2025,Credit,93827.08,IMPS
T004461,A00349,7/10/2024,Credit,357236.51,ATM
T004462,A00283,8/2/2025,Debit,4963.2,IMPS
T004463,A01195,8/9/2025,Credit,33052.44,IMPS
T004464,A00944,7/27/2024,Debit,83333.2,Branch
T004465,A00246,2/10/2025,Credit,371765.81,NEFT
T004466,A00259,3/29/2024,Debit,245884.82,ATM
T004467,A00654,2/4/2024,Credit,469406.33,ATM
T004468,A00304,1/9/2024,Credit,74277.36,Branch
T004469,A01197,12/22/2024,Credit,7370.95,ATM
T004470,A00847,7/22/2024,Debit,451340.92,UPI
T004471,A00916,7/11/2025,Credit,844.9,IMPS
T004472,A00251,8/28/2025,Debit,104147.85,ATM
T004473,A01069,3/20/2024,Credit,108980.22,IMPS
T004474,A01081,4/20/2024,Credit,30573.66,Branch
T004475,A00493,11/1/2024,Credit,9185.04,Branch
T004476,A01184,11/3/2023,Credit,259546.68,Branch
T004477,A00979,8/15/2024,Debit,124408.54,UPI
T004478,A01004,6/18/2025,Credit,145916.24,IMPS
T004479,A00575,5/2/2024,Debit,357187.2,ATM
T004480,A00660,12/27/2024,Credit,201712.73,IMPS
T004481,A00989,3/30/2025,Debit,119712.42,ATM
T004482,A00463,1/22/2024,Debit,55703.82,ATM
T004483,A00189,9/9/2024,Debit,2514.14,NEFT
T004484,A00541,12/26/2024,Credit,258127.37,Branch
T004485,A00607,12/31/2024,Credit,285911.47,IMPS
T004486,A00170,7/31/2024,Debit,389094.65,IMPS
T004487,A00723,1/14/2025,Debit,499636.24,Branch
T004488,A01144,6/15/2025,Debit,60746.91,IMPS
T004489,A00497,6/28/2025,Credit,59643.57,ATM
T004490,A00422,7/25/2024,Credit,399180.78,ATM
T004491,A00160,12/10/2024,Credit,11669.01,Branch
T004492,A00154,3/17/2024,Debit,477476.99,Branch
T004493,A01013,7/2/2024,Credit,425212.32,IMPS
T004494,A00124,2/1/2025,Credit,192303.1,IMPS
T004495,A00436,6/26/2024,Credit,376508.99,IMPS
T004496,A00027,5/3/2024,Debit,313925.02,NEFT
T004497,A00443,5/21/2025,Debit,410217.95,Branch
T004498,A00959,8/14/2025,Debit,69517.97,Branch
T004499,A00789,2/16/2024,Debit,247286.61,UPI
T004500,A00385,6/21/2025,Credit,466916.02,UPI
T004501,A00999,4/9/2024,Credit,371108.06,UPI
T004502,A00215,12/2/2024,Debit,291027.94,IMPS
T004503,A00698,3/26/2024,Debit,266013.08,ATM
T004504,A00428,6/21/2025,Credit,386689.85,IMPS
T004505,A01081,2/27/2025,Debit,363405.17,ATM
T004506,A01053,12/17/2023,Debit,370032.32,NEFT
T004507,A00642,9/7/2025,Debit,308926.18,ATM
T004508,A00639,11/6/2024,Credit,194163.47,NEFT
T004509,A00930,10/6/2024,Credit,270934.33,Branch
T004510,A00316,3/9/2025,Credit,366554.32,UPI
T004511,A01034,6/8/2024,Debit,150170.76,NEFT
T004512,A00217,8/25/2024,Credit,494497.09,UPI
T004513,A00267,6/2/2024,Debit,475482.34,NEFT
T004514,A00449,7/8/2025,Debit,471407.09,NEFT
T004515,A00745,10/4/2024,Debit,433313.73,Branch
T004516,A00790,3/19/2025,Credit,273851.82,ATM
T004517,A00927,6/19/2025,Credit,240066.45,Branch
T004518,A01052,8/9/2024,Credit,129080.81,NEFT
T004519,A00416,9/4/2024,Credit,122547.43,IMPS
T004520,A00820,11/22/2024,Debit,25426.03,NEFT
T004521,A00385,1/16/2025,Credit,460687.54,IMPS
T004522,A00141,12/11/2023,Credit,407986.23,UPI
T004523,A00570,6/8/2024,Debit,486223.17,Branch
T004524,A00867,3/24/2025,Credit,257573.49,NEFT
T004525,A00337,8/14/2024,Credit,342180.03,UPI
T004526,A00630,8/31/2024,Debit,124595.68,NEFT
T004527,A01183,10/10/2024,Debit,59458.48,UPI
T004528,A00210,12/7/2023,Credit,48480.86,UPI
T004529,A00302,10/15/2023,Debit,417532.82,Branch
T004530,A00945,1/4/2024,Credit,476550.82,Branch
T004531,A00220,12/19/2024,Credit,41332.72,Branch
T004532,A00226,8/2/2024,Credit,48151.03,UPI
T004533,A00493,6/23/2025,Debit,441202,NEFT
T004534,A00034,10/11/2024,Credit,159238.55,UPI
T004535,A00944,2/18/2025,Credit,331110.19,IMPS
T004536,A00384,3/26/2025,Debit,277692.45,IMPS
T004537,A00547,1/8/2024,Credit,184753.07,UPI
T004538,A00059,2/26/2024,Debit,129643.04,ATM
T004539,A00976,7/19/2025,Debit,250674.13,IMPS
T004540,A01088,8/30/2025,Debit,379638.87,IMPS
T004541,A00928,1/20/2024,Debit,481430.09,NEFT
T004542,A00721,9/15/2025,Debit,154592.06,Branch
T004543,A00544,3/10/2024,Credit,486391.92,ATM
T004544,A00243,7/29/2024,Debit,94637.37,ATM
T004545,A01128,2/14/2024,Debit,129961.14,NEFT
T004546,A00173,12/22/2024,Credit,423947.43,Branch
T004547,A00726,9/20/2023,Credit,6117.94,NEFT
T004548,A00884,6/1/2025,Debit,181573.12,IMPS
T004549,A00435,3/12/2025,Debit,162038.57,IMPS
T004550,A00309,11/30/2024,Credit,119662.84,Branch
T004551,A00813,4/28/2025,Debit,206495.18,IMPS
T004552,A01029,12/16/2023,Debit,15082.67,Branch
T004553,A00883,9/14/2024,Debit,160893.66,UPI
T004554,A01041,10/21/2024,Debit,471730.48,ATM
T004555,A00684,10/25/2024,Credit,303644.06,UPI
T004556,A00109,10/26/2023,Debit,125266.39,ATM
T004557,A00904,12/3/2024,Debit,291044.13,UPI
T004558,A00559,6/1/2025,Credit,352056.41,Branch
T004559,A00758,12/18/2024,Debit,431628.77,NEFT
T004560,A00201,5/27/2024,Credit,216028.02,UPI
T004561,A00101,5/7/2024,Debit,74220.1,UPI
T004562,A00784,11/16/2023,Credit,26928.89,IMPS
T004563,A00866,8/3/2024,Credit,29374.24,UPI
T004564,A00398,3/11/2025,Debit,69060.3,IMPS
T004565,A00603,4/1/2025,Debit,440629.16,IMPS
T004566,A00388,5/24/2024,Credit,360536.76,IMPS
T004567,A00825,12/11/2023,Debit,405075.64,Branch
T004568,A00362,3/24/2024,Debit,353199.35,Branch
T004569,A00566,6/29/2025,Debit,269583.53,UPI
T004570,A01085,7/12/2024,Credit,45891.92,NEFT
T004571,A01011,10/23/2024,Debit,253547.11,NEFT
T004572,A01063,2/6/2025,Debit,460333.19,ATM
T004573,A00888,7/16/2025,Credit,326343.87,NEFT
T004574,A00224,3/22/2025,Credit,256718.13,ATM
T004575,A00103,8/27/2024,Debit,298272.11,UPI
T004576,A00510,7/25/2024,Debit,383552.25,NEFT
T004577,A00228,6/6/2025,Credit,484076.18,UPI
T004578,A00450,11/23/2024,Debit,74730.98,Branch
T004579,A00236,10/11/2023,Credit,445352.39,NEFT
T004580,A00109,7/5/2025,Credit,70455.13,NEFT
T004581,A00074,6/24/2025,Debit,265486.14,IMPS
T004582,A01179,10/10/2024,Debit,250448.48,ATM
T004583,A00546,9/16/2024,Debit,35106.89,UPI
T004584,A00489,6/8/2024,Credit,131113.77,ATM
T004585,A00135,8/5/2025,Debit,162448.36,Branch
T004586,A01090,1/1/2025,Credit,68057.99,IMPS
T004587,A00207,7/27/2024,Credit,113778.02,UPI
T004588,A00565,2/14/2024,Credit,456380.08,ATM
T004589,A00464,8/6/2025,Credit,318623.02,Branch
T004590,A00829,6/25/2025,Debit,96407.43,Branch
T004591,A00803,11/19/2023,Debit,155855.36,IMPS
T004592,A00805,2/15/2025,Debit,475522.38,UPI
T004593,A00208,7/12/2024,Debit,111212.36,ATM
T004594,A00451,3/20/2024,Credit,497873.31,IMPS
T004595,A00550,9/11/2024,Debit,8796.68,UPI
T004596,A01015,3/27/2024,Debit,147400.16,Branch
T004597,A00422,4/24/2024,Debit,79819.23,UPI
T004598,A00351,3/7/2024,Debit,47441.15,IMPS
T004599,A00417,1/11/2025,Debit,385817.61,IMPS
T004600,A00712,4/29/2024,Debit,475213.84,IMPS
T004601,A00590,12/13/2023,Debit,275875.07,IMPS
T004602,A00590,7/31/2025,Debit,166074.58,ATM
T004603,A00007,6/25/2024,Debit,274521.13,ATM
T004604,A00194,4/21/2024,Debit,343340.66,Branch
T004605,A00380,4/8/2024,Credit,469140.23,NEFT
T004606,A01031,6/29/2025,Credit,314208.06,UPI
T004607,A00977,9/6/2025,Debit,393172.26,NEFT
T004608,A00626,9/20/2023,Credit,487278.96,UPI
T004609,A00489,5/28/2024,Debit,173041.19,IMPS
T004610,A00349,9/18/2024,Debit,9047.67,Branch
T004611,A00646,4/15/2024,Debit,332812.76,IMPS
T004612,A00143,11/21/2024,Debit,446137.9,UPI
T004613,A00342,4/24/2025,Debit,57299.69,ATM
T004614,A00384,12/15/2023,Credit,15950.4,Branch
T004615,A00681,11/19/2023,Credit,232377.67,ATM
T004616,A00933,12/24/2023,Credit,86529.23,ATM
T004617,A00291,1/19/2024,Debit,27785.16,IMPS
T004618,A00027,7/4/2025,Debit,213292.62,ATM
T004619,A00972,6/1/2025,Debit,11863.46,UPI
T004620,A00877,9/2/2024,Credit,42718,ATM
T004621,A00685,5/27/2024,Credit,280822.64,ATM
T004622,A00043,7/9/2025,Debit,261233.56,UPI
